Vehicle_Type,Vehicle_Route_Name,Latitude,Longitude,ID,Waypoint_ID
JEEP,SANTA MARIA-SAMPOL_2.1,14.82999000,121.00429000,TP212,SANTA MARIA-SAMPOL_2.1_TP212
JEEP,SANTA MARIA-SAMPOL_2.1,14.83007000,121.00445000,TP213,SANTA MARIA-SAMPOL_2.1_TP213
JEEP,SANTA MARIA-SAMPOL_2.1,14.83011000,121.00456000,TP214,SANTA MARIA-SAMPOL_2.1_TP214
JEEP,SANTA MARIA-SAMPOL_2.1,14.83013000,121.00466000,TP215,SANTA MARIA-SAMPOL_2.1_TP215
JEEP,SANTA MARIA-SAMPOL_2.1,14.83014000,121.00474000,TP216,SANTA MARIA-SAMPOL_2.1_TP216
JEEP,SANTA MARIA-SAMPOL_2.1,14.83014000,121.00482000,TP217,SANTA MARIA-SAMPOL_2.1_TP217
JEEP,SANTA MARIA-SAMPOL_2.1,14.83014000,121.00496000,TP218,SANTA MARIA-SAMPOL_2.1_TP218
JEEP,SANTA MARIA-SAMPOL_2.1,14.83013000,121.00509000,TP219,SANTA MARIA-SAMPOL_2.1_TP219
JEEP,SANTA MARIA-SAMPOL_2.1,14.83019000,121.00554000,TP220,SANTA MARIA-SAMPOL_2.1_TP220
JEEP,SANTA MARIA-SAMPOL_2.1,14.83027000,121.00605000,TP221,SANTA MARIA-SAMPOL_2.1_TP221
JEEP,SANTA MARIA-SAMPOL_2.1,14.83034000,121.00635000,TP222,SANTA MARIA-SAMPOL_2.1_TP222
JEEP,SANTA MARIA-SAMPOL_2.1,14.83042000,121.00653000,TP223,SANTA MARIA-SAMPOL_2.1_TP223
JEEP,SANTA MARIA-SAMPOL_2.1,14.83055000,121.00677000,TP224,SANTA MARIA-SAMPOL_2.1_TP224
JEEP,SANTA MARIA-SAMPOL_2.1,14.83080000,121.00705000,TP225,SANTA MARIA-SAMPOL_2.1_TP225
JEEP,SANTA MARIA-SAMPOL_2.1,14.83086000,121.00712000,TP226,SANTA MARIA-SAMPOL_2.1_TP226
JEEP,SANTA MARIA-SAMPOL_2.1,14.83153000,121.00791000,TP227,SANTA MARIA-SAMPOL_2.1_TP227
JEEP,SANTA MARIA-SAMPOL_2.1,14.83159000,121.00797000,TP228,SANTA MARIA-SAMPOL_2.1_TP228
JEEP,SANTA MARIA-SAMPOL_2.1,14.83195000,121.00832000,TP229,SANTA MARIA-SAMPOL_2.1_TP229
JEEP,SANTA MARIA-SAMPOL_2.1,14.83198000,121.00834000,TP230,SANTA MARIA-SAMPOL_2.1_TP230
JEEP,SANTA MARIA-SAMPOL_2.1,14.83239000,121.00862000,TP231,SANTA MARIA-SAMPOL_2.1_TP231
JEEP,SANTA MARIA-SAMPOL_2.1,14.83246000,121.00868000,TP232,SANTA MARIA-SAMPOL_2.1_TP232
JEEP,SANTA MARIA-SAMPOL_2.1,14.83276000,121.00892000,TP233,SANTA MARIA-SAMPOL_2.1_TP233
JEEP,SANTA MARIA-SAMPOL_2.1,14.83293000,121.00915000,TP234,SANTA MARIA-SAMPOL_2.1_TP234
JEEP,SANTA MARIA-SAMPOL_2.1,14.83306000,121.00935000,TP235,SANTA MARIA-SAMPOL_2.1_TP235
JEEP,SANTA MARIA-SAMPOL_2.1,14.83323000,121.00963000,TP236,SANTA MARIA-SAMPOL_2.1_TP236
JEEP,SANTA MARIA-SAMPOL_2.1,14.83340000,121.00988000,TP237,SANTA MARIA-SAMPOL_2.1_TP237
JEEP,SANTA MARIA-SAMPOL_2.1,14.83342000,121.00992000,TP238,SANTA MARIA-SAMPOL_2.1_TP238
JEEP,SANTA MARIA-SAMPOL_2.1,14.83352000,121.01010000,TP239,SANTA MARIA-SAMPOL_2.1_TP239
JEEP,SANTA MARIA-SAMPOL_2.1,14.83358000,121.01018000,TP240,SANTA MARIA-SAMPOL_2.1_TP240
JEEP,SANTA MARIA-SAMPOL_2.1,14.83379000,121.01046000,TP241,SANTA MARIA-SAMPOL_2.1_TP241
JEEP,SANTA MARIA-SAMPOL_2.1,14.83395000,121.01064000,TP242,SANTA MARIA-SAMPOL_2.1_TP242
JEEP,SANTA MARIA-SAMPOL_2.1,14.83426000,121.01098000,TP243,SANTA MARIA-SAMPOL_2.1_TP243
JEEP,SANTA MARIA-SAMPOL_2.1,14.83468000,121.01141000,TP244,SANTA MARIA-SAMPOL_2.1_TP244
JEEP,SANTA MARIA-SAMPOL_2.1,14.83498000,121.01174000,TP245,SANTA MARIA-SAMPOL_2.1_TP245
JEEP,SANTA MARIA-SAMPOL_2.1,14.83512000,121.01190000,TP246,SANTA MARIA-SAMPOL_2.1_TP246
JEEP,SANTA MARIA-SAMPOL_2.1,14.83544000,121.01226000,TP247,SANTA MARIA-SAMPOL_2.1_TP247
JEEP,SANTA MARIA-SAMPOL_2.1,14.83553000,121.01240000,TP248,SANTA MARIA-SAMPOL_2.1_TP248
JEEP,SANTA MARIA-SAMPOL_2.1,14.83559000,121.01255000,TP249,SANTA MARIA-SAMPOL_2.1_TP249
JEEP,SANTA MARIA-SAMPOL_2.1,14.83562000,121.01264000,TP250,SANTA MARIA-SAMPOL_2.1_TP250
JEEP,SANTA MARIA-SAMPOL_2.1,14.83564000,121.01272000,TP251,SANTA MARIA-SAMPOL_2.1_TP251
JEEP,SANTA MARIA-SAMPOL_2.1,14.83568000,121.01291000,TP252,SANTA MARIA-SAMPOL_2.1_TP252
JEEP,SANTA MARIA-SAMPOL_2.1,14.83571000,121.01312000,TP253,SANTA MARIA-SAMPOL_2.1_TP253
JEEP,SANTA MARIA-SAMPOL_2.1,14.83572000,121.01331000,TP254,SANTA MARIA-SAMPOL_2.1_TP254
JEEP,SANTA MARIA-SAMPOL_2.1,14.83571000,121.01349000,TP255,SANTA MARIA-SAMPOL_2.1_TP255
JEEP,SANTA MARIA-SAMPOL_2.1,14.83570000,121.01358000,TP256,SANTA MARIA-SAMPOL_2.1_TP256
JEEP,SANTA MARIA-SAMPOL_2.1,14.83569000,121.01397000,TP257,SANTA MARIA-SAMPOL_2.1_TP257
JEEP,SANTA MARIA-SAMPOL_2.1,14.83568000,121.01423000,TP258,SANTA MARIA-SAMPOL_2.1_TP258
JEEP,SANTA MARIA-SAMPOL_2.1,14.83566000,121.01477000,TP259,SANTA MARIA-SAMPOL_2.1_TP259
JEEP,SANTA MARIA-SAMPOL_2.1,14.83566000,121.01486000,TP260,SANTA MARIA-SAMPOL_2.1_TP260
JEEP,SANTA MARIA-SAMPOL_2.1,14.83568000,121.01506000,TP261,SANTA MARIA-SAMPOL_2.1_TP261
JEEP,SANTA MARIA-SAMPOL_2.1,14.83571000,121.01542000,TP262,SANTA MARIA-SAMPOL_2.1_TP262
JEEP,SANTA MARIA-SAMPOL_2.1,14.83572000,121.01560000,TP263,SANTA MARIA-SAMPOL_2.1_TP263
JEEP,SANTA MARIA-SAMPOL_2.1,14.83577000,121.01609000,TP264,SANTA MARIA-SAMPOL_2.1_TP264
JEEP,SANTA MARIA-SAMPOL_2.1,14.83579000,121.01628000,TP265,SANTA MARIA-SAMPOL_2.1_TP265
JEEP,SANTA MARIA-SAMPOL_2.1,14.83579000,121.01636000,TP266,SANTA MARIA-SAMPOL_2.1_TP266
JEEP,SANTA MARIA-SAMPOL_2.1,14.83588000,121.01665000,TP267,SANTA MARIA-SAMPOL_2.1_TP267
JEEP,SANTA MARIA-SAMPOL_2.1,14.83597000,121.01683000,TP268,SANTA MARIA-SAMPOL_2.1_TP268
JEEP,SANTA MARIA-SAMPOL_2.1,14.83626000,121.01730000,TP269,SANTA MARIA-SAMPOL_2.1_TP269
JEEP,SANTA MARIA-SAMPOL_2.1,14.83645000,121.01761000,TP270,SANTA MARIA-SAMPOL_2.1_TP270
JEEP,SANTA MARIA-SAMPOL_2.1,14.83651000,121.01770000,TP271,SANTA MARIA-SAMPOL_2.1_TP271
JEEP,SANTA MARIA-SAMPOL_2.1,14.83683000,121.01822000,TP272,SANTA MARIA-SAMPOL_2.1_TP272
JEEP,SANTA MARIA-SAMPOL_2.1,14.83698000,121.01850000,TP273,SANTA MARIA-SAMPOL_2.1_TP273
JEEP,SANTA MARIA-SAMPOL_2.1,14.83698000,121.01851000,TP274,SANTA MARIA-SAMPOL_2.1_TP274
JEEP,SANTA MARIA-SAMPOL_2.1,14.83705000,121.01867000,TP275,SANTA MARIA-SAMPOL_2.1_TP275
JEEP,SANTA MARIA-SAMPOL_2.1,14.83714000,121.01886000,TP276,SANTA MARIA-SAMPOL_2.1_TP276
JEEP,SANTA MARIA-SAMPOL_2.1,14.83727000,121.01923000,TP277,SANTA MARIA-SAMPOL_2.1_TP277
JEEP,SANTA MARIA-SAMPOL_2.1,14.83732000,121.01946000,TP278,SANTA MARIA-SAMPOL_2.1_TP278
JEEP,SANTA MARIA-SAMPOL_2.1,14.83753000,121.02003000,TP279,SANTA MARIA-SAMPOL_2.1_TP279
JEEP,SANTA MARIA-SAMPOL_2.1,14.83767000,121.02039000,TP280,SANTA MARIA-SAMPOL_2.1_TP280
JEEP,SANTA MARIA-SAMPOL_2.1,14.83773000,121.02060000,TP281,SANTA MARIA-SAMPOL_2.1_TP281
JEEP,SANTA MARIA-SAMPOL_2.1,14.83774000,121.02061000,TP282,SANTA MARIA-SAMPOL_2.1_TP282
JEEP,SANTA MARIA-SAMPOL_2.1,14.83777000,121.02070000,TP283,SANTA MARIA-SAMPOL_2.1_TP283
JEEP,SANTA MARIA-SAMPOL_2.1,14.83781000,121.02094000,TP284,SANTA MARIA-SAMPOL_2.1_TP284
JEEP,SANTA MARIA-SAMPOL_2.1,14.83781000,121.02102000,TP285,SANTA MARIA-SAMPOL_2.1_TP285
JEEP,SANTA MARIA-SAMPOL_2.1,14.83783000,121.02112000,TP286,SANTA MARIA-SAMPOL_2.1_TP286
JEEP,SANTA MARIA-SAMPOL_2.1,14.83784000,121.02117000,TP287,SANTA MARIA-SAMPOL_2.1_TP287
JEEP,SANTA MARIA-SAMPOL_2.1,14.83784000,121.02121000,TP288,SANTA MARIA-SAMPOL_2.1_TP288
JEEP,SANTA MARIA-SAMPOL_2.1,14.83789000,121.02158000,TP289,SANTA MARIA-SAMPOL_2.1_TP289
JEEP,SANTA MARIA-SAMPOL_2.1,14.83790000,121.02172000,TP290,SANTA MARIA-SAMPOL_2.1_TP290
JEEP,SANTA MARIA-SAMPOL_2.1,14.83794000,121.02205000,TP291,SANTA MARIA-SAMPOL_2.1_TP291
JEEP,SANTA MARIA-SAMPOL_2.1,14.83796000,121.02223000,TP292,SANTA MARIA-SAMPOL_2.1_TP292
JEEP,SANTA MARIA-SAMPOL_2.1,14.83799000,121.02249000,TP293,SANTA MARIA-SAMPOL_2.1_TP293
JEEP,SANTA MARIA-SAMPOL_2.1,14.83801000,121.02271000,TP294,SANTA MARIA-SAMPOL_2.1_TP294
JEEP,SANTA MARIA-SAMPOL_2.1,14.83802000,121.02279000,TP295,SANTA MARIA-SAMPOL_2.1_TP295
JEEP,SANTA MARIA-SAMPOL_2.1,14.83807000,121.02313000,TP296,SANTA MARIA-SAMPOL_2.1_TP296
JEEP,SANTA MARIA-SAMPOL_2.1,14.83820000,121.02409000,TP297,SANTA MARIA-SAMPOL_2.1_TP297
JEEP,SANTA MARIA-SAMPOL_2.1,14.83834000,121.02480000,TP298,SANTA MARIA-SAMPOL_2.1_TP298
JEEP,SANTA MARIA-SAMPOL_2.1,14.83841000,121.02511000,TP299,SANTA MARIA-SAMPOL_2.1_TP299
JEEP,SANTA MARIA-SAMPOL_2.1,14.83849000,121.02551000,TP300,SANTA MARIA-SAMPOL_2.1_TP300
JEEP,SANTA MARIA-SAMPOL_2.1,14.83867000,121.02610000,TP301,SANTA MARIA-SAMPOL_2.1_TP301
JEEP,SANTA MARIA-SAMPOL_2.1,14.83877000,121.02642000,TP302,SANTA MARIA-SAMPOL_2.1_TP302
JEEP,SANTA MARIA-SAMPOL_2.1,14.83882000,121.02665000,TP303,SANTA MARIA-SAMPOL_2.1_TP303
JEEP,SANTA MARIA-SAMPOL_2.1,14.83889000,121.02690000,TP304,SANTA MARIA-SAMPOL_2.1_TP304
JEEP,SANTA MARIA-SAMPOL_2.1,14.83892000,121.02709000,TP305,SANTA MARIA-SAMPOL_2.1_TP305
JEEP,SANTA MARIA-SAMPOL_2.1,14.83893000,121.02732000,TP306,SANTA MARIA-SAMPOL_2.1_TP306
JEEP,SANTA MARIA-SAMPOL_2.1,14.83894000,121.02744000,TP307,SANTA MARIA-SAMPOL_2.1_TP307
JEEP,SANTA MARIA-SAMPOL_2.1,14.83899000,121.02766000,TP308,SANTA MARIA-SAMPOL_2.1_TP308
JEEP,SANTA MARIA-SAMPOL_2.1,14.83902000,121.02780000,TP309,SANTA MARIA-SAMPOL_2.1_TP309
JEEP,SANTA MARIA-SAMPOL_2.1,14.83903000,121.02782000,TP310,SANTA MARIA-SAMPOL_2.1_TP310
JEEP,SANTA MARIA-SAMPOL_2.1,14.83903000,121.02791000,TP311,SANTA MARIA-SAMPOL_2.1_TP311
JEEP,SANTA MARIA-SAMPOL_2.1,14.83902000,121.02820000,TP312,SANTA MARIA-SAMPOL_2.1_TP312
JEEP,SANTA MARIA-SAMPOL_2.1,14.83901000,121.02831000,TP313,SANTA MARIA-SAMPOL_2.1_TP313
JEEP,SANTA MARIA-SAMPOL_2.1,14.83901000,121.02836000,TP314,SANTA MARIA-SAMPOL_2.1_TP314
JEEP,SANTA MARIA-SAMPOL_2.1,14.83900000,121.02843000,TP315,SANTA MARIA-SAMPOL_2.1_TP315
JEEP,SANTA MARIA-SAMPOL_2.1,14.83902000,121.02855000,TP316,SANTA MARIA-SAMPOL_2.1_TP316
JEEP,SANTA MARIA-SAMPOL_2.1,14.83902000,121.02856000,TP317,SANTA MARIA-SAMPOL_2.1_TP317
JEEP,SANTA MARIA-SAMPOL_2.1,14.83907000,121.02865000,TP318,SANTA MARIA-SAMPOL_2.1_TP318
JEEP,SANTA MARIA-SAMPOL_2.1,14.83911000,121.02871000,TP319,SANTA MARIA-SAMPOL_2.1_TP319
JEEP,SANTA MARIA-SAMPOL_2.1,14.83915000,121.02875000,TP320,SANTA MARIA-SAMPOL_2.1_TP320
JEEP,SANTA MARIA-SAMPOL_2.1,14.83923000,121.02883000,TP321,SANTA MARIA-SAMPOL_2.1_TP321
JEEP,SANTA MARIA-SAMPOL_2.1,14.83937000,121.02895000,TP322,SANTA MARIA-SAMPOL_2.1_TP322
JEEP,SANTA MARIA-SAMPOL_2.1,14.83953000,121.02905000,TP323,SANTA MARIA-SAMPOL_2.1_TP323
JEEP,SANTA MARIA-SAMPOL_2.1,14.83963000,121.02909000,TP324,SANTA MARIA-SAMPOL_2.1_TP324
JEEP,SANTA MARIA-SAMPOL_2.1,14.83982000,121.02917000,TP325,SANTA MARIA-SAMPOL_2.1_TP325
JEEP,SANTA MARIA-SAMPOL_2.1,14.83990000,121.02918000,TP326,SANTA MARIA-SAMPOL_2.1_TP326
JEEP,SANTA MARIA-SAMPOL_2.1,14.84004000,121.02923000,TP327,SANTA MARIA-SAMPOL_2.1_TP327
JEEP,SANTA MARIA-SAMPOL_2.1,14.84005000,121.02923000,TP328,SANTA MARIA-SAMPOL_2.1_TP328
JEEP,SANTA MARIA-SAMPOL_2.1,14.84043000,121.02932000,TP329,SANTA MARIA-SAMPOL_2.1_TP329
JEEP,SANTA MARIA-SAMPOL_2.1,14.84048000,121.02934000,TP330,SANTA MARIA-SAMPOL_2.1_TP330
JEEP,SANTA MARIA-SAMPOL_2.1,14.84053000,121.02936000,TP331,SANTA MARIA-SAMPOL_2.1_TP331
JEEP,SANTA MARIA-SAMPOL_2.1,14.84057000,121.02939000,TP332,SANTA MARIA-SAMPOL_2.1_TP332
JEEP,SANTA MARIA-SAMPOL_2.1,14.84060000,121.02941000,TP333,SANTA MARIA-SAMPOL_2.1_TP333
JEEP,SANTA MARIA-SAMPOL_2.1,14.84069000,121.02950000,TP334,SANTA MARIA-SAMPOL_2.1_TP334
JEEP,SANTA MARIA-SAMPOL_2.1,14.84069150,121.02949510,TP335,SANTA MARIA-SAMPOL_2.1_TP335
JEEP,SANTA MARIA-SAMPOL_2.1,14.84075000,121.02974000,TP336,SANTA MARIA-SAMPOL_2.1_TP336
JEEP,SANTA MARIA-SAMPOL_2.1,14.84081000,121.02993000,TP337,SANTA MARIA-SAMPOL_2.1_TP337
JEEP,SANTA MARIA-SAMPOL_2.1,14.84083000,121.03000000,TP338,SANTA MARIA-SAMPOL_2.1_TP338
JEEP,SANTA MARIA-SAMPOL_2.1,14.84085000,121.03006000,TP339,SANTA MARIA-SAMPOL_2.1_TP339
JEEP,SANTA MARIA-SAMPOL_2.1,14.84088000,121.03010000,TP340,SANTA MARIA-SAMPOL_2.1_TP340
JEEP,SANTA MARIA-SAMPOL_2.1,14.84093000,121.03016000,TP341,SANTA MARIA-SAMPOL_2.1_TP341
JEEP,SANTA MARIA-SAMPOL_2.1,14.84096000,121.03018000,TP342,SANTA MARIA-SAMPOL_2.1_TP342
JEEP,SANTA MARIA-SAMPOL_2.1,14.84144000,121.03050000,TP343,SANTA MARIA-SAMPOL_2.1_TP343
JEEP,SANTA MARIA-SAMPOL_2.1,14.84182000,121.03075000,TP344,SANTA MARIA-SAMPOL_2.1_TP344
JEEP,SANTA MARIA-SAMPOL_2.1,14.84182080,121.03074650,TP345,SANTA MARIA-SAMPOL_2.1_TP345
